No.;Time;Source;Destination;Protocol;Length;Info;;;Time 1;Time 2;Delay;Delay 1;Delay 2;Jitter
15347;557,096811;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1366146 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,096811;557,096837;0,000026;-0,000013;0,000039;0,000052
15348;557,096837;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1367598 Win=1059840 Len=0;;;557,096837;557,096876;0,000039;0,000021;0,000018;-0,000003
15349;557,096876;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1367598 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,096876;557,096894;0,000018;-0,00002;0,000038;0,000058
15350;557,096894;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1369050 Win=1059840 Len=0;;;557,096894;557,096932;0,000038;0,000038;0;-0,000038
15351;557,096932;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1369050 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,096932;557,096932;0;0;0;0
15352;557,096932;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1370502 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,096932;557,096932;0;-0,000031;0,000031;0,000062
15353;557,096932;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1371954 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,096932;557,096963;0,000031;-0,04252;0,042551;0,085071
15354;557,096963;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1373406 Win=1059840 Len=0;;;557,096963;557,139514;0,042551;-0,014307;0,056858;0,071165
15355;557,139514;192.168.1.9;52.182.143.210;TCP;54;49887  >  443 [RST, ACK] Seq=8730 Ack=7288 Win=0 Len=0;;;557,139514;557,196372;0,056858;0,056858;0;-0,056858
15356;557,196372;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1373406 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196372;557,196372;0;0;0;0
15357;557,196372;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;557,196372;557,196372;0;0;0;0
15358;557,196372;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1376310 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196372;557,196372;0;0;0;0
15359;557,196372;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1377762 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196372;557,196372;0;0;0;0
15360;557,196372;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1379214 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196372;557,196372;0;0;0;0
15361;557,196372;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [PSH, ACK] Seq=1380666 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196372;557,196372;0;0;0;0
15362;557,196372;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1382118 Ack=5539 Win=35456 Len=1440 SLE=5504 SRE=5539 [TCP segment of a reassembled PDU];;;557,196372;557,196372;0;0;0;0
15363;557,196372;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1383558 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196372;557,196372;0;0;0;0
15364;557,196372;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1385010 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196372;557,196372;0;-0,000196;0,000196;0,000392
15365;557,196372;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1386462 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196372;557,196568;0,000196;0,000045;0,000151;0,000106
15366;557,196568;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1387914 Win=1059840 Len=0;;;557,196568;557,196719;0,000151;0,000151;0;-0,000151
15367;557,196719;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1387914 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196719;557,196719;0;0;0;0
15368;557,196719;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1389366 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196719;557,196719;0;0;0;0
15369;557,196719;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1390818 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196719;557,196719;0;0;0;0
15370;557,196719;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;557,196719;557,196719;0;-0,000081;0,000081;0,000162
15371;557,196719;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1393722 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196719;557,1968;0,000081;-0,000092;0,000173;0,000265
15372;557,1968;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1395174 Win=1059840 Len=0;;;557,1968;557,196973;0,000173;0,000173;0;-0,000173
15373;557,196973;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1395174 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196973;557,196973;0;-0,000038;0,000038;0,000076
15374;557,196973;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1396626 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,196973;557,197011;0,000038;-0,000051;0,000089;0,00014
15375;557,197011;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1398078 Win=1059840 Len=0;;;557,197011;557,1971;0,000089;0,00005;0,000039;-0,000011
15376;557,1971;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1398078 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,1971;557,197139;0,000039;-0,000015;0,000054;0,000069
15377;557,197139;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1399530 Win=1059840 Len=0;;;557,197139;557,197193;0,000054;0,000054;0;-0,000054
15378;557,197193;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1399530 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,197193;557,197193;0;0;0;0
15379;557,197193;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;557,197193;557,197193;0;-0,000033;0,000033;0,000066
15380;557,197193;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1402434 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,197193;557,197226;0,000033;-0,111308;0,111341;0,222649
15381;557,197226;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1403886 Win=1059840 Len=0;;;557,197226;557,308567;0,111341;0,111341;0;-0,111341
15382;557,308567;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1403886 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308567;557,308567;0;0;0;0
15383;557,308567;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1405338 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308567;557,308567;0;0;0;0
15384;557,308567;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;557,308567;557,308567;0;0;0;0
15385;557,308567;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1408242 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308567;557,308567;0;0;0;0
15386;557,308567;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1409694 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308567;557,308567;0;0;0;0
15387;557,308567;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1411146 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308567;557,308567;0;0;0;0
15388;557,308567;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1412598 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308567;557,308567;0;0;0;0
15389;557,308567;23.216.158.64;192.168.1.9;TCP;1506;[TCP Spurious Retransmission] 443  >  49899 [ACK] Seq=4440 Ack=1214 Win=31360 Len=1452;;;557,308567;557,308567;0;0;0;0
15390;557,308567;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1414050 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308567;557,308567;0;-0,000189;0,000189;0,000378
15391;557,308567;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1415502 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308567;557,308756;0,000189;0,0001;0,000089;-0,000011
15392;557,308756;192.168.1.9;23.216.158.64;TCP;66;[TCP Dup ACK 15187#3] 49899  >  443 [ACK] Seq=1214 Ack=11183 Win=132096 Len=0 SLE=4440 SRE=5892;;;557,308756;557,308845;0,000089;0,000007;0,000082;0,000075
15393;557,308845;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1416954 Win=1059840 Len=0;;;557,308845;557,308927;0,000082;0,000082;0;-0,000082
15394;557,308927;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1416954 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308927;557,308927;0;0;0;0
15395;557,308927;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1418406 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308927;557,308927;0;0;0;0
15396;557,308927;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1419858 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308927;557,308927;0;0;0;0
15397;557,308927;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1421310 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308927;557,308927;0;-0,000061;0,000061;0,000122
15398;557,308927;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1422762 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,308927;557,308988;0,000061;-0,000006;0,000067;0,000073
15399;557,308988;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1424214 Win=1059840 Len=0;;;557,308988;557,309055;0,000067;0,000067;0;-0,000067
15400;557,309055;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;557,309055;557,309055;0;-0,000028;0,000028;0,000056
15401;557,309055;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1425666 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,309055;557,309083;0,000028;-0,000021;0,000049;0,00007
15402;557,309083;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1427118 Win=1059840 Len=0;;;557,309083;557,309132;0,000049;0,000019;0,00003;0,000011
15403;557,309132;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1427118 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,309132;557,309162;0,00003;0,00003;0;-0,00003
15404;557,309162;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1428570 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,309162;557,309162;0;0;0;0
15405;557,309162;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1430022 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,309162;557,309162;0;-0,000024;0,000024;0,000048
15406;557,309162;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1431474 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,309162;557,309186;0,000024;-0,00717;0,007194;0,014364
15407;557,309186;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1432926 Win=1059840 Len=0;;;557,309186;557,31638;0,007194;0,007194;0;-0,007194
15408;557,31638;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1432926 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,31638;557,31638;0;0;0;0
15409;557,31638;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;557,31638;557,31638;0;0;0;0
15410;557,31638;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1435830 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,31638;557,31638;0;0;0;0
15411;557,31638;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1437282 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,31638;557,31638;0;0;0;0
15412;557,31638;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1438734 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,31638;557,31638;0;0;0;0
15413;557,31638;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1440186 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,31638;557,31638;0;0;0;0
15414;557,31638;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1441638 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,31638;557,31638;0;0;0;0
15415;557,31638;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1443090 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,31638;557,31638;0;0;0;0
15416;557,31638;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1444542 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,31638;557,31638;0;-0,000204;0,000204;0,000408
15417;557,31638;118.98.77.169;192.168.1.9;TCP;66;443  >  49861 [PSH, ACK] Seq=1445994 Ack=5539 Win=35456 Len=12 [TCP segment of a reassembled PDU];;;557,31638;557,316584;0,000204;0,00003;0,000174;0,000144
15418;557,316584;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1446006 Win=1059840 Len=0;;;557,316584;557,316758;0,000174;0,000174;0;-0,000174
15419;557,316758;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1446006 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,316758;557,316758;0;0;0;0
15420;557,316758;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1447458 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,316758;557,316758;0;0;0;0
15421;557,316758;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1448910 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,316758;557,316758;0;0;0;0
15422;557,316758;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;557,316758;557,316758;0;-0,000095;0,000095;0,00019
15423;557,316758;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1451814 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,316758;557,316853;0,000095;0,00001;0,000085;0,000075
15424;557,316853;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1453266 Win=1059840 Len=0;;;557,316853;557,316938;0,000085;0,000085;0;-0,000085
15425;557,316938;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1453266 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,316938;557,316938;0;-0,000032;0,000032;0,000064
15426;557,316938;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1454718 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,316938;557,31697;0,000032;-0,000038;0,00007;0,000108
15427;557,31697;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1456170 Win=1059840 Len=0;;;557,31697;557,31704;0,00007;0,000044;0,000026;-0,000018
15428;557,31704;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1456170 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,31704;557,317066;0,000026;-0,000035;0,000061;0,000096
15429;557,317066;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1457622 Win=1059840 Len=0;;;557,317066;557,317127;0,000061;0,000061;0;-0,000061
15430;557,317127;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1457622 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,317127;557,317127;0;-0,000025;0,000025;0,00005
15431;557,317127;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1459074 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,317127;557,317152;0,000025;-0,008447;0,008472;0,016919
15432;557,317152;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1460526 Win=1059840 Len=0;;;557,317152;557,325624;0,008472;0,008472;0;-0,008472
15433;557,325624;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1460526 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325624;557,325624;0;0;0;0
15434;557,325624;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1461978 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325624;557,325624;0;0;0;0
15435;557,325624;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1463430 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325624;557,325624;0;0;0;0
15436;557,325624;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1464882 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325624;557,325624;0;0;0;0
15437;557,325624;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1466334 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325624;557,325624;0;0;0;0
15438;557,325624;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;557,325624;557,325624;0;0;0;0
15439;557,325624;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1469238 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325624;557,325624;0;0;0;0
15440;557,325624;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1470690 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325624;557,325624;0;0;0;0
15441;557,325624;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1472142 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325624;557,325624;0;-0,000192;0,000192;0,000384
15442;557,325624;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1473594 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325624;557,325816;0,000192;0,000011;0,000181;0,00017
15443;557,325816;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1475046 Win=1059840 Len=0;;;557,325816;557,325997;0,000181;0,000181;0;-0,000181
15444;557,325997;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1475046 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325997;557,325997;0;0;0;0
15445;557,325997;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1476498 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325997;557,325997;0;0;0;0
15446;557,325997;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1477950 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325997;557,325997;0;0;0;0
15447;557,325997;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1479402 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325997;557,325997;0;-0,000069;0,000069;0,000138
15448;557,325997;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1480854 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,325997;557,326066;0,000069;0,000005;0,000064;0,000059
15449;557,326066;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1482306 Win=1059840 Len=0;;;557,326066;557,32613;0,000064;0,000064;0;-0,000064
15450;557,32613;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1482306 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,32613;557,32613;0;-0,000026;0,000026;0,000052
15451;557,32613;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;557,32613;557,326156;0,000026;-0,000037;0,000063;0,0001
15452;557,326156;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1485210 Win=1059840 Len=0;;;557,326156;557,326219;0,000063;0,000044;0,000019;-0,000025
15453;557,326219;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1485210 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,326219;557,326238;0,000019;-0,00003;0,000049;0,000079
15454;557,326238;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1486662 Win=1059840 Len=0;;;557,326238;557,326287;0,000049;0,000049;0;-0,000049
15455;557,326287;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1486662 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,326287;557,326287;0;0;0;0
15456;557,326287;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1488114 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,326287;557,326287;0;-0,000035;0,000035;0,00007
15457;557,326287;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1489566 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,326287;557,326322;0,000035;-0,003855;0,00389;0,007745
15458;557,326322;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=5539 Ack=1491018 Win=1059840 Len=0;;;557,326322;557,330212;0,00389;0,00389;0;-0,00389
15459;557,330212;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1491018 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,330212;557,330212;0;0;0;0
15460;557,330212;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1492470 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,330212;557,330212;0;0;0;0
15461;557,330212;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1493922 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,330212;557,330212;0;0;0;0
15462;557,330212;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=1495374 Ack=5539 Win=35456 Len=1452 [TCP segment of a reassembled PDU];;;557,330212;557,330212;0;0;0;0
